candidate,date,state,cycle,party,pct_estimate,hi,lo,days_until_election,poll_7day_avg,poll_ewa
Trump,2024-08-02,Georgia,2024,REP,45.87595,47.88204,43.8623225,95,45.827600000000004,45.85090722066791
Harris,2024-08-02,Georgia,2024,DEM,44.7809,47.0012825,42.671425,95,44.98041428571429,44.98633998565079
Trump,2024-08-01,Georgia,2024,REP,45.60675,47.8336175,43.3565375,96,45.81592857142857,45.78986765653314
Harris,2024-08-01,Georgia,2024,DEM,44.5966,46.749175,42.419365,96,44.900221428571435,44.888904575856486
Trump,2024-07-31,Georgia,2024,REP,45.5589,47.85372,43.42974,97,45.779450000000004,45.73212555866644
Harris,2024-07-31,Georgia,2024,DEM,44.46135,46.6200475,42.18213,97,44.81044285714286,44.782015591775206
Trump,2024-07-30,Georgia,2024,REP,45.63715,47.8560825,43.4343025,98,45.746628571428566,45.708381612335494
Harris,2024-07-30,Georgia,2024,DEM,44.21295,46.467415,41.9646925,98,44.71284285714286,44.63974885431542
Trump,2024-09-12,Michigan,2024,REP,44.9531,46.3899125,43.50918,54,44.9531,44.9531
Harris,2024-09-12,Michigan,2024,DEM,46.6559,48.16703,45.0976825,54,46.6559,46.6559
Trump,2024-09-11,Michigan,2024,REP,44.84375,46.3382375,43.400525,55,44.898425,44.89061428571428
Harris,2024-09-11,Michigan,2024,DEM,46.67265,48.3143025,45.1274775,55,46.664275,46.66547142857143
Trump,2024-09-10,Michigan,2024,REP,44.8406,46.2948225,43.4337775,56,44.87915,44.868986486486484
Harris,2024-09-10,Michigan,2024,DEM,46.70725,48.2920775,45.1555925,56,46.678599999999996,46.68353783783784
Trump,2024-09-09,Michigan,2024,REP,44.87675,46.4230175,43.436855,57,44.878550000000004,44.87182571428571
Harris,2024-09-09,Michigan,2024,DEM,46.8443,48.52121,45.17554,57,46.720025,46.74233085714286
Trump,2024-09-08,Michigan,2024,REP,44.82925,46.472785,43.2746125,58,44.86869,44.857870038412294
Harris,2024-09-08,Michigan,2024,DEM,46.7481,48.3794975,45.0081475,58,46.72564,46.744221895006405
Trump,2024-09-07,Michigan,2024,REP,44.5072,46.2353025,42.940095,59,44.80844166666666,44.75122135432136
Harris,2024-09-07,Michigan,2024,DEM,46.56245,48.3742425,44.8016825,59,46.69844166666667,46.68893991683992
Trump,2024-09-06,Michigan,2024,REP,44.5504,46.12207,42.9369025,60,44.77157857142857,44.69328205254632
Harris,2024-09-06,Michigan,2024,DEM,46.5625,48.361195,44.8771125,60,46.67902142857143,46.65246052687188
Trump,2024-09-05,Michigan,2024,REP,44.49215,46.0193,42.8632425,61,44.70572857142857,44.63740502755406
Harris,2024-09-05,Michigan,2024,DEM,46.52285,48.2170075,44.8381825,61,46.66001428571429,46.6164530852056
Trump,2024-09-04,Michigan,2024,REP,44.2191,45.8730125,42.61683,62,44.61649285714286,44.52433926322173
Harris,2024-09-04,Michigan,2024,DEM,46.4789,48.27324,44.685995,62,46.632335714285716,46.57927317176784
Trump,2024-09-03,Michigan,2024,REP,44.29035,45.9152775,42.6859225,63,44.537885714285714,44.46235118061458
Harris,2024-09-03,Michigan,2024,DEM,46.3519,48.0595075,44.5976575,63,46.58157142857143,46.51903781412736
Trump,2024-09-02,Michigan,2024,REP,44.1772,45.7781625,42.5841075,64,44.43795,44.38791976447523
Harris,2024-09-02,Michigan,2024,DEM,46.5649,48.2947475,44.849095,64,46.54165714285715,46.53100896372733
Trump,2024-09-01,Michigan,2024,REP,44.1417,45.685375,42.582505,65,44.339728571428566,44.32435120323284
Harris,2024-09-01,Michigan,2024,DEM,46.51375,48.26042,44.82347,65,46.50817857142857,46.52655307654452
Trump,2024-08-31,Michigan,2024,REP,44.13315,45.6065475,42.57895,66,44.28629285714286,44.27538766266407
Harris,2024-08-31,Michigan,2024,DEM,46.5509,48.2370225,44.915775,66,46.506528571428575,46.53278793047944
Trump,2024-08-30,Michigan,2024,REP,44.06685,45.639025,42.5038975,67,44.21721428571429,44.222307466828106
Harris,2024-08-30,Michigan,2024,DEM,46.67385,48.39265,45.0706775,67,46.52243571428572,46.5686932061957
Trump,2024-08-29,Michigan,2024,REP,43.9729,45.5906675,42.3608575,68,44.143035714285716,44.15911107763816
Harris,2024-08-29,Michigan,2024,DEM,46.95485,48.8409,45.1431975,68,46.58415,46.66653997614191
Trump,2024-08-28,Michigan,2024,REP,43.7338,45.5057175,41.90687,69,44.07370714285714,44.05170683896171
Harris,2024-08-28,Michigan,2024,DEM,46.73005,48.9309875,44.683365,69,46.62002857142857,46.68257822701156
Trump,2024-08-27,Michigan,2024,REP,43.6584,45.556435,41.930585,70,43.983428571428576,43.9526354145931
Harris,2024-08-27,Michigan,2024,DEM,46.61785,48.7911175,44.568695,70,46.65802142857142,46.66627360931455
Trump,2024-08-26,Michigan,2024,REP,43.7532,45.490545,41.8297575,71,43.92285714285714,43.902493877494
Harris,2024-08-26,Michigan,2024,DEM,46.6986,48.93389,44.5671425,71,46.677121428571425,46.67440102701086
Trump,2024-08-25,Michigan,2024,REP,43.4955,45.3783725,41.437865,72,43.83054285714286,43.80031336001791
Harris,2024-08-25,Michigan,2024,DEM,46.8354,49.232325,44.631825,72,46.72307142857143,46.71482168020212
Trump,2024-08-24,Michigan,2024,REP,43.4654,45.3570775,41.6339525,73,43.73515000000001,43.716318655002084
Harris,2024-08-24,Michigan,2024,DEM,46.8251,49.300835,44.572415,73,46.76224285714285,46.742478967270536
Trump,2024-08-23,Michigan,2024,REP,43.5072,45.5183175,41.6165975,74,43.655199999999994,43.66391435238899
Harris,2024-08-23,Michigan,2024,DEM,46.92565,49.062665,44.6394475,74,46.79821428571428,46.78838089901838
Trump,2024-08-22,Michigan,2024,REP,43.48125,45.3355225,41.577885,75,43.584964285714285,43.618166659249496
Harris,2024-08-22,Michigan,2024,DEM,46.86125,49.1186125,44.6857475,75,46.784842857142856,46.80663072843205
Trump,2024-08-21,Michigan,2024,REP,43.43875,45.2822125,41.5760775,76,43.54281428571429,43.573252405676755
Harris,2024-08-21,Michigan,2024,DEM,46.7539,48.9543975,44.5528775,76,46.78825,46.793430386179665
Trump,2024-08-20,Michigan,2024,REP,43.5905,45.372945,41.85379,77,43.53311428571429,43.57756863512455
Harris,2024-08-20,Michigan,2024,DEM,46.4073,48.3414325,44.340735,77,46.75817142857143,46.69680083238332
Trump,2024-08-19,Michigan,2024,REP,43.56985,45.4386275,41.7337175,78,43.50692142857143,43.57563752309769
Harris,2024-08-19,Michigan,2024,DEM,46.6122,48.6486,44.52537,78,46.74582857142857,46.67563469584991
Trump,2024-08-18,Michigan,2024,REP,43.4283,45.2583425,41.50908,79,43.49732142857143,43.538782340978614
Harris,2024-08-18,Michigan,2024,DEM,45.9969,48.3147275,44.02703,79,46.62604285714286,46.50585519704906
Trump,2024-08-17,Michigan,2024,REP,43.315,45.307025,41.3235075,80,43.47583571428571,43.4828130636201
Harris,2024-08-17,Michigan,2024,DEM,45.83555,47.91875,43.8146125,80,46.48467857142857,46.338207931744606
Trump,2024-08-16,Michigan,2024,REP,43.31305,45.2670575,41.439495,81,43.448100000000004,43.44035881937254
Harris,2024-08-16,Michigan,2024,DEM,45.9126,47.93019,43.8840675,81,46.33995714285714,46.231772157656444
Trump,2024-08-15,Michigan,2024,REP,43.122,44.916025,41.2105625,82,43.39677857142857,43.36075015895478
Harris,2024-08-15,Michigan,2024,DEM,46.03565,48.113725,44.029925,82,46.22201428571429,46.18272994082688
Trump,2024-08-14,Michigan,2024,REP,42.8702,44.789035,40.89571,83,43.31555714285714,43.2380907144361
Harris,2024-08-14,Michigan,2024,DEM,46.28765,48.28297,44.3854825,83,46.15540714285714,46.208964640667695
Trump,2024-08-13,Michigan,2024,REP,42.81335,44.8134575,40.90678,84,43.20453571428571,43.1318913118436
Harris,2024-08-13,Michigan,2024,DEM,46.2187,48.2776675,43.97581,84,46.12846428571429,46.211398806524585
Trump,2024-08-12,Michigan,2024,REP,42.76775,44.6273475,40.9701975,85,43.089949999999995,43.040846838244484
Harris,2024-08-12,Michigan,2024,DEM,46.14195,48.231825,44.109285,85,46.06128571428572,46.19403486064296
Trump,2024-08-11,Michigan,2024,REP,43.1225,45.1572475,41.03415,86,43.04626428571429,43.06126166672264
Harris,2024-08-11,Michigan,2024,DEM,45.8942,47.992565,43.8348975,86,46.04661428571428,46.11907049771814
Trump,2024-08-10,Michigan,2024,REP,43.08425,45.0136325,41.112185,87,43.01330000000001,43.06700907479634
Harris,2024-08-10,Michigan,2024,DEM,45.96645,47.9614825,43.893855,87,46.06531428571429,46.08091321723096
Trump,2024-08-09,Michigan,2024,REP,42.88475,45.23377,40.688615,88,42.95211428571429,43.021442375054924
Harris,2024-08-09,Michigan,2024,DEM,44.8816,47.427735,42.4374375,88,45.91802857142857,45.78107220615078
Trump,2024-08-08,Michigan,2024,REP,42.82225,45.103385,40.711125,89,42.90929285714286,42.97164269846946
Harris,2024-08-08,Michigan,2024,DEM,44.82425,47.2691825,42.4233725,89,45.744971428571425,45.54185905151593
Trump,2024-08-07,Michigan,2024,REP,43.0524,45.2194225,40.97709,90,42.935321428571434,42.9918325051333
Harris,2024-08-07,Michigan,2024,DEM,44.7096,47.1453625,42.450345,90,45.519535714285716,45.333789328705954
Trump,2024-08-06,Michigan,2024,REP,42.9452,45.169885,40.895335,91,42.95415714285714,42.98017417041791
Harris,2024-08-06,Michigan,2024,DEM,44.54415,46.9407125,42.2952825,91,45.28031428571428,45.13637596709963
Trump,2024-08-05,Michigan,2024,REP,43.07785,45.3970525,40.87494,92,42.99845714285714,43.00459345524625
Harris,2024-08-05,Michigan,2024,DEM,45.25555,47.71261,42.833345,92,45.15368571428571,45.16616987482469
Trump,2024-08-04,Michigan,2024,REP,43.15315,45.42761,40.699255,93,43.002835714285716,43.04173296493133
Harris,2024-08-04,Michigan,2024,DEM,45.1228,47.7764275,42.6475525,93,45.04348571428572,45.15532729707921
Trump,2024-08-03,Michigan,2024,REP,43.0364,45.2660525,40.7668975,94,42.996,43.040399713642536
Harris,2024-08-03,Michigan,2024,DEM,44.8157,47.3303125,42.5684125,94,44.87909285714286,45.07041983240004
Trump,2024-08-02,Michigan,2024,REP,42.9919,45.311375,40.82609,95,43.01130714285715,43.02827471664286
Harris,2024-08-02,Michigan,2024,DEM,44.88845,47.2059,42.55542,95,44.88007142857143,45.02492711695552
Trump,2024-08-01,Michigan,2024,REP,43.0334,45.14673,40.8791825,96,43.04147142857142,43.02955604291832
Harris,2024-08-01,Michigan,2024,DEM,44.7242,47.1117025,42.4374825,96,44.86577857142857,44.94974501874742
Trump,2024-07-31,Michigan,2024,REP,42.90205,45.113425,40.7762525,97,43.01999285714286,42.99767943075843
Harris,2024-07-31,Michigan,2024,DEM,44.78385,47.13037,42.4849175,97,44.87638571428572,44.908271132092054
Trump,2024-07-30,Michigan,2024,REP,42.90475,45.0663375,40.60299,98,43.01421428571428,42.97444701762526
Harris,2024-07-30,Michigan,2024,DEM,44.6022,46.9503225,42.3097725,98,44.88467857142857,44.83175316646084
Trump,2024-07-29,Michigan,2024,REP,44.2284,46.5169575,41.7984725,99,43.17857857142857,43.287935824318794
Harris,2024-07-29,Michigan,2024,DEM,43.45455,45.7397325,41.2112725,99,44.62739285714286,44.48745175859566
Trump,2024-07-28,Michigan,2024,REP,44.1372,46.36177,41.8704425,100,43.319157142857144,43.50025215325085
Harris,2024-07-28,Michigan,2024,DEM,43.3923,45.554055,41.1328825,100,44.38017857142857,44.21366345141549
Trump,2024-07-27,Michigan,2024,REP,44.1254,46.2878475,42.0030525,101,43.474728571428564,43.65653927228708
Harris,2024-07-27,Michigan,2024,DEM,43.27395,45.58841,41.105095,101,44.15992857142857,43.9787348520369
Trump,2024-07-26,Michigan,2024,REP,44.1669,46.26353,41.9414525,102,43.642585714285715,43.78412955055816
Harris,2024-07-26,Michigan,2024,DEM,43.3151,45.4130575,41.1663425,102,43.935164285714286,43.81282601375065
Trump,2024-09-12,Minnesota,2024,REP,41.8589,43.855135,39.759885,54,41.8589,41.8589
Harris,2024-09-12,Minnesota,2024,DEM,48.99625,51.1462525,46.6950525,54,48.99625,48.99625
Trump,2024-09-11,Minnesota,2024,REP,41.88525,43.867125,39.8536475,55,41.872074999999995,41.873957142857144
Harris,2024-09-11,Minnesota,2024,DEM,48.87255,51.00607,46.75025,55,48.9344,48.92556428571429
Trump,2024-09-10,Minnesota,2024,REP,41.94995,43.9823475,39.967995,56,41.89803333333333,41.90681891891892
Harris,2024-09-10,Minnesota,2024,DEM,48.96505,51.1076125,46.839555,56,48.94461666666666,48.94263918918919
Trump,2024-09-09,Minnesota,2024,REP,41.739,43.790675,39.6903625,57,41.858275,41.845445142857145
Harris,2024-09-09,Minnesota,2024,DEM,48.93145,51.055815,46.64276,57,48.941325,48.938547142857146
Trump,2024-09-08,Minnesota,2024,REP,41.52455,43.9383075,39.10329,58,41.79153,41.74026056338028
Harris,2024-09-08,Minnesota,2024,DEM,48.865,51.2339075,46.5016175,58,48.92606,48.914439500640206
Trump,2024-09-07,Minnesota,2024,REP,41.37115,43.6246425,39.0653,59,41.721466666666664,41.628003593703596
Harris,2024-09-07,Minnesota,2024,DEM,48.9378,51.39646,46.4184575,59,48.92801666666667,48.92154408969409
Trump,2024-09-06,Minnesota,2024,REP,41.35275,43.604705,39.103425,60,41.66879285714286,41.54858972318096
Harris,2024-09-06,Minnesota,2024,DEM,48.947,51.41755,46.5475675,60,48.930728571428574,48.928888416566885
Trump,2024-09-05,Minnesota,2024,REP,41.28265,43.5744525,39.06151,61,41.58647142857143,41.474708308605344
Harris,2024-09-05,Minnesota,2024,DEM,48.83155,51.1608875,46.2704,61,48.9072,48.90184657481984
Trump,2024-09-04,Minnesota,2024,REP,41.0803,43.3303075,38.85861,62,41.47147857142857,41.368101708315976
Harris,2024-09-04,Minnesota,2024,DEM,48.725,51.24047,46.2938075,62,48.88612142857143,48.85404582695774
Trump,2024-09-03,Minnesota,2024,REP,41.1033,43.323895,38.825705,63,41.350528571428576,41.297950839239356
Harris,2024-09-03,Minnesota,2024,DEM,48.71895,51.0154775,46.428545,63,48.850964285714284,48.81825644429106
Trump,2024-09-02,Minnesota,2024,REP,41.02725,43.0624975,38.8472875,64,41.24885,41.22729131480298
Harris,2024-09-02,Minnesota,2024,DEM,48.67145,51.0525225,46.32769,64,48.81382142857144,48.779936380094185
Trump,2024-09-01,Minnesota,2024,REP,40.97655,43.1928175,38.897595,65,41.170564285714285,41.16255538809937
Harris,2024-09-01,Minnesota,2024,DEM,48.6754,50.9529975,46.2887725,65,48.78673571428572,48.75294737174127
Trump,2024-08-31,Minnesota,2024,REP,41.0131,43.0306925,38.8598725,66,41.119414285714285,41.124282276661305
Harris,2024-08-31,Minnesota,2024,DEM,48.6333,50.72756,46.4841125,66,48.74323571428572,48.72230761194297
Trump,2024-08-30,Minnesota,2024,REP,40.41275,42.736725,38.127345,67,40.98512857142857,40.94317219752113
Harris,2024-08-30,Minnesota,2024,DEM,49.481,52.1567625,47.033355,67,48.81952142857143,48.91542160402891
Trump,2024-08-29,Minnesota,2024,REP,40.33745,42.99117,37.778075,68,40.850100000000005,40.789690602834476
Harris,2024-08-29,Minnesota,2024,DEM,49.29115,52.09278,46.55057,68,48.885178571428575,49.01062596275755
Trump,2024-08-28,Minnesota,2024,REP,40.21785,42.85025,37.7026625,69,40.72689285714286,40.645283114243334
Harris,2024-08-28,Minnesota,2024,DEM,49.1941,52.0052075,46.4499075,69,48.95219285714286,49.05695884784568
Trump,2024-08-27,Minnesota,2024,REP,40.2499,42.8044525,37.79978,70,40.60497857142857,40.54568868968974
Harris,2024-08-27,Minnesota,2024,DEM,49.10645,51.8102025,46.3287975,70,49.00755,49.06942534588704
Trump,2024-08-26,Minnesota,2024,REP,40.3385,42.8214825,37.927945,71,40.50658571428572,40.49359784418075
Harris,2024-08-26,Minnesota,2024,DEM,49.2054,51.778575,46.3729,71,49.08382857142857,49.1036117424087
Trump,2024-08-25,Minnesota,2024,REP,40.2793,42.6493275,37.829025,72,40.40697857142857,40.439795893283524
Harris,2024-08-25,Minnesota,2024,DEM,49.3188,52.1110525,46.5181175,72,49.17574285714286,49.157637241885126
Trump,2024-08-24,Minnesota,2024,REP,40.26895,42.631045,37.80558,73,40.30067142857143,40.39694854193048
Harris,2024-08-24,Minnesota,2024,DEM,49.3103,52.20078,46.5701275,73,49.27245714285714,49.19592434794168
Trump,2024-08-23,Minnesota,2024,REP,40.3754,42.870035,37.9027025,74,40.29533571428571,40.39154856308983
Harris,2024-08-23,Minnesota,2024,DEM,49.55815,52.2706125,46.6818875,74,49.283478571428574,49.28669665462326
Trump,2024-08-22,Minnesota,2024,REP,40.3318,42.84095,37.98,75,40.294528571428565,40.376584729730936
Harris,2024-08-22,Minnesota,2024,DEM,49.4678,52.150585,46.7057775,75,49.30871428571428,49.332053398632006
Trump,2024-08-21,Minnesota,2024,REP,40.40665,42.8201225,38.0860275,76,40.3215,40.38411111651267
Harris,2024-08-21,Minnesota,2024,DEM,49.2743,51.9318575,46.5146525,76,49.32017142857143,49.317595706678
Trump,2024-08-20,Minnesota,2024,REP,40.4996,42.7959325,38.11678,77,40.35717142857143,40.41301233661667
Harris,2024-08-20,Minnesota,2024,DEM,48.97025,51.436595,46.3283925,77,49.30071428571428,49.230672061581195
Trump,2024-08-19,Minnesota,2024,REP,40.5139,42.8091025,38.028675,78,40.38222857142857,40.43825324734475
Harris,2024-08-19,Minnesota,2024,DEM,48.9323,51.6318775,46.3237475,78,49.2617,49.15602286942468
Trump,2024-09-12,National,2024,REP,44.29815,45.1469525,43.4547425,54,44.29815,44.29815
Harris,2024-09-12,National,2024,DEM,47.12155,48.054005,46.1510475,54,47.12155,47.12155
Trump,2024-09-11,National,2024,REP,44.3712,45.2862275,43.49884,55,44.334675000000004,44.33989285714286
Harris,2024-09-11,National,2024,DEM,47.0178,48.01562,45.9579575,55,47.069675000000004,47.06226428571428
Trump,2024-09-10,National,2024,REP,44.3919,45.3951,43.479355,56,44.35375,44.36238243243243
Harris,2024-09-10,National,2024,DEM,47.0902,48.108585,46.0607975,56,47.07651666666667,47.07434459459459
Trump,2024-09-09,National,2024,REP,44.3757,45.39674,43.4688725,57,44.3592375,44.36725285714285
Harris,2024-09-09,National,2024,DEM,47.2247,48.25451,46.1911925,57,47.1135625,47.12933171428572
Trump,2024-09-08,National,2024,REP,44.32505,45.3424375,43.396535,58,44.3524,44.35341939820742
Harris,2024-09-08,National,2024,DEM,47.13745,48.1798175,46.15344,58,47.11834,47.13199276568502
Trump,2024-09-07,National,2024,REP,44.1915,45.1322575,43.2921975,59,44.325583333333334,44.30417512622512
Harris,2024-09-07,National,2024,DEM,47.27365,48.3156125,46.2977775,59,47.144225000000006,47.17507474012475
Trump,2024-09-06,National,2024,REP,44.168,45.1031775,43.2743775,60,44.30307142857142,44.26488701486229
Harris,2024-09-06,National,2024,DEM,47.27515,48.2482075,46.2418875,60,47.162928571428566,47.20394761921533
Trump,2024-09-05,National,2024,REP,44.08175,44.988915,43.1700525,61,44.27215714285713,44.214009238660445
Harris,2024-09-05,National,2024,DEM,47.17165,48.2087275,46.1674275,61,47.17008571428572,47.19497493259856
Trump,2024-09-04,National,2024,REP,43.87675,44.75872,42.9985825,62,44.201521428571425,44.12284974717583
Harris,2024-09-04,National,2024,DEM,47.0408,48.146215,45.9747,62,47.173371428571436,47.15330221664515
Trump,2024-09-03,National,2024,REP,43.8692,44.795625,43.0157075,63,44.12685,44.055653238820156
Harris,2024-09-03,National,2024,DEM,47.0388,48.0694225,45.935325,63,47.16602857142857,47.12296846215415
Trump,2024-09-02,National,2024,REP,43.8396,44.7164575,42.94109,64,44.05026428571428,43.99925807155408
Harris,2024-09-02,National,2024,DEM,47.0768,48.10054,46.0510025,64,47.1449,47.11091736697122
Trump,2024-09-01,National,2024,REP,43.81505,44.739115,42.97704,65,43.977407142857146,43.95169957395384
Harris,2024-09-01,National,2024,DEM,47.06225,48.0947825,46.039135,65,47.13415714285714,47.09835251660509
Trump,2024-08-31,National,2024,REP,43.81795,44.67721,42.9775775,66,43.92404285714286,43.91744846789585
Harris,2024-08-31,National,2024,DEM,47.06115,48.052025,46.0917625,66,47.10379999999999,47.088825552860854
Trump,2024-08-30,National,2024,REP,43.7142,44.58633,42.8551175,67,43.85921428571429,43.86571455881943
Harris,2024-08-30,National,2024,DEM,47.1153,48.109185,46.1814725,67,47.08096428571429,47.09556423411796
Trump,2024-08-29,National,2024,REP,43.6991,44.545095,42.87599,68,43.804550000000006,43.82349674297864
Harris,2024-08-29,National,2024,DEM,47.1613,48.119825,46.180635,68,47.0794857142857,47.11222076448255
Trump,2024-08-28,National,2024,REP,43.5847,44.435315,42.711375,69,43.76282857142858,43.76319315878689
Harris,2024-08-28,National,2024,DEM,47.1546,48.13886,46.147285,69,47.09574285714285,47.12292283589748
Trump,2024-08-27,National,2024,REP,43.63965,44.5472,42.7765925,70,43.730035714285705,43.732073443847966
Harris,2024-08-27,National,2024,DEM,47.0636,48.01072,46.06135,70,47.09928571428571,47.107979800923914
Trump,2024-08-26,National,2024,REP,43.7138,44.67836,42.8146175,71,43.71206428571429,43.72747918176818
Harris,2024-08-26,National,2024,DEM,47.10945,48.153645,46.04368,71,47.10395,47.10834943458035
Trump,2024-08-25,National,2024,REP,43.66125,44.5636225,42.6859825,72,43.69009285714286,43.71085158012768
Harris,2024-08-25,National,2024,DEM,47.21525,48.2993125,46.1459875,72,47.12580714285714,47.13518805721596
